,summary,Impacts,Hazard,Mitigation,Causes,Adaptation,word
Türkei,6.786309877917082,0.019149885333057202,-0.09105049102977923,0.07962293045608872,0.0015315852878232895,0.09344944770008008,Türkei
familie türkei,4.815030413638957,0.017556329862358982,-0.1073946240474186,0.11532674641470121,-0.011597593265402035,0.12767315468901508,familie türkei
Hotelchef,4.874753826307004,-0.004743385569593681,-0.09540537603040515,0.12363469669531453,0.0002395220957435945,0.13610624376249458,Hotelchef
türkei hotel+chef,4.874753826307004,-0.004743385569593681,-0.09540537603040515,0.12363469669531453,0.0002395220957435945,0.13610624376249458,türkei hotel+chef
Kammerjäger,5.030176482422855,-0.027529610271907316,-0.08257368889578301,0.12983524721856388,0.012765466345230753,0.1425238425541922,Kammerjäger
hotel+chef kammer+jäger,5.030176482422855,-0.027529610271907316,-0.08257368889578301,0.12983524721856388,0.012765466345230753,0.1425238425541922,hotel+chef kammer+jäger
vorbestraft,5.3576616892972835,-0.04261505262793263,-0.07214733095936747,0.12941421970964623,0.022607760357915584,0.14243538207943596,vorbestraft
kammer+jäger vor+bestraf+t,5.3576616892972835,-0.04261505262793263,-0.07214733095936747,0.12941421970964623,0.022607760357915584,0.14243538207943596,kammer+jäger vor+bestraf+t
Istanbul,9.592646502452077,-0.004554201341507063,-0.06323100491989478,0.05815740571003601,0.024651630185741406,0.07290065081156291,Istanbul
vor+bestraf+t istanbul,5.7162163340991,-0.03773221857842268,-0.07121886555810014,0.12082425170702918,0.02294305805398447,0.1341151833204879,vor+bestraf+t istanbul
istanbul noch,6.188274496136725,-0.03200632935520805,-0.0700480428335333,0.11055303711789465,0.023308427299766923,0.1241423595210368,istanbul noch
stochern,6.480398390398176,-0.028798565287073835,-0.06935349832812311,0.10470331208403136,0.023500008542492016,0.11845118398329008,stochern
noch stocher+n,6.480398390398176,-0.028798565287073835,-0.06935349832812311,0.10470331208403136,0.023500008542492016,0.11845118398329008,noch stocher+n
Ermittler,7.742763043477936,-0.01717215069079894,-0.0666064935832709,0.08290752745048001,0.024116416754518193,0.09717745210168653,Ermittler
stocher+n ermittler,7.742763043477936,-0.01717215069079894,-0.0666064935832709,0.08290752745048001,0.024116416754518193,0.09717745210168653,stocher+n ermittler
ermittler nebel,12.800538058542497,0.010483191569732552,-0.058713328102493766,0.027092842630818216,0.025122166014767015,0.04227825258540599,ermittler nebel
doch immer,6.547315160199868,-0.02809565866762515,-0.06919761436965102,0.10341217441539195,0.02354073625243929,0.11719395489612791,doch immer
immer mehr,11.67532981910469,0.005905183346019409,-0.06014215094496932,0.03673603989229152,0.0249969077587831,0.05180028839948657,immer mehr
erschütternde,5.950600075557475,-0.034798637025251704,-0.07063007007176417,0.11558899383209932,0.023134001719362193,0.12903524879482858,erschütternde
mehr erschütter+nd+e,5.950600075557475,-0.034798637025251704,-0.07063007007176417,0.11558899383209932,0.023134001719362193,0.12903524879482858,mehr erschütter+nd+e
Details,6.999699619744341,-0.023622478217134087,-0.06817467500147097,0.09511618669023689,0.023789422593191844,0.10910669457442784,Details
erschütter+nd+e detail+s,5.4643495999140566,-0.04110809949867713,-0.07186765467072927,0.12677950655165945,0.022713568346431918,0.13988540962891632,erschütter+nd+e detail+s
Fall,13.571856113082026,0.013296925023316211,-0.05781329779311994,0.02108348120359704,0.02519183385400001,0.03633778160272942,Fall
detail+s fall,5.194294127065761,-0.045019682150633344,-0.07258092958292575,0.1335885519762444,0.022434630493639005,0.14647178515492595,detail+s fall
vergifteten,5.0180235639343405,-0.047756949307151866,-0.07305558724384913,0.13829616371297182,0.022231147700430276,0.15101838441966053,vergifteten
fall vergift+et+en,5.0180235639343405,-0.047756949307151866,-0.07305558724384913,0.13829616371297182,0.022231147700430276,0.15101838441966053,fall vergift+et+en
vergift+et+en familie,4.825906543759919,-0.05092648982157283,-0.07358014553587908,0.1436893030566563,0.021987057561143827,0.1562198501870352,vergift+et+en familie
Hamburg,10.075661999264383,-0.022392977198030184,-0.008200570915963962,0.03536967745432563,0.0052309531522717985,0.05016749689729219,Hamburg
familie hamburg,4.668931868836528,-0.053675758386882516,-0.07401349796869809,0.1483177607970585,0.021768019138934624,0.16067758944579508,familie hamburg
bekannt,7.577893161474033,-0.016818163093595646,-0.06777361721229627,0.08476103404680536,0.02323071727613311,0.09897255383532963,bekannt
hamburg bekannt,4.578880136205891,-0.05532358463248724,-0.074263655117134,0.15107014075724673,0.02163350071991902,0.1633256965914499,hamburg bekannt
istanbul türkei,4.3995390930895555,-0.058772928117056915,-0.07476422751772888,0.15677952250076455,0.02134413780788106,0.1688121738100816,istanbul türkei
türkei was,4.335375208120452,-0.06006523404122865,-0.07494378153911573,0.15890061473175895,0.021233036664294578,0.17084816794391322,türkei was
geschah,4.3053434431275726,-0.06068127936531755,-0.0750278525150639,0.159908335857816,0.021179561860408983,0.17181502297064977,geschah
was gescheh,4.3053434431275726,-0.06068127936531755,-0.0750278525150639,0.159908335857816,0.021179561860408983,0.17181502297064977,was gescheh
wirklich,13.972105432951665,-0.022495826189942184,0.03802318444756456,-0.013748925160141182,-0.010302931558914664,0.0014981017893892223,wirklich
gescheh wirklich,4.2489146060673475,-0.06185876036954436,-0.07518581673960585,0.16182836009986287,0.021076435604221597,0.1736564043420435,gescheh wirklich
wirklich istanbul,4.488603680714692,-0.05703093641622515,-0.07451531748442249,0.15390492123203564,0.021491583094256268,0.16605092067453975,wirklich istanbul
nach immer,4.008096761598618,-0.06719962792841029,-0.0758578138348233,0.1704382528485298,0.020593713256569526,0.18190098875226068,nach immer
mehr detail+s,3.958986604221998,-0.06835694517141218,-0.07599391935325558,0.17228285198717888,0.020485919172639904,0.18366461787758145,mehr detail+s
detail+s drama,3.91365410977475,-0.06944744101058803,-0.07611910182480089,0.1740141729662463,0.02038332142551335,0.18531906872329448,detail+s drama
drama hamburger,3.864318128044789,-0.07065934428778195,-0.07625475183203251,0.17593058535406517,0.02026813870549929,0.18714940606903,drama hamburger
hamburger familie,3.829115956781473,-0.07154058562707244,-0.07635110881868366,0.17731908053870818,0.020183618924101185,0.18847488868164478,hamburger familie
familie bekannt,3.802492892537462,-0.07221646198390257,-0.0764237149622232,0.17838114345535966,0.020118361936406856,0.1894883847786402,familie bekannt
Aufenthalt,3.7297523835509887,-0.07410586470157017,-0.07662075194289628,0.18133705646649517,0.019933952329829373,0.1923074444866439,Aufenthalt
bekannt aufenthalt,3.7297523835509887,-0.07410586470157017,-0.07662075194289628,0.18133705646649517,0.019933952329829373,0.1923074444866439,bekannt aufenthalt
Hotel,3.6760660531984124,-0.07554213192113786,-0.07676472800681253,0.18357127268535847,0.01979182892221233,0.19443657534575895,Hotel
aufenthalt hotel,3.6760660531984124,-0.07554213192113786,-0.07676472800681253,0.18357127268535847,0.01979182892221233,0.19443657534575895,aufenthalt hotel
offenbar,3.661014512245793,-0.07595141734129175,-0.07680484415195632,0.18420593891777612,0.01975102412191896,0.19504113173896068,offenbar
hotel offenbar,3.661014512245793,-0.07595141734129175,-0.07680484415195632,0.18420593891777612,0.01975102412191896,0.19504113173896068,hotel offenbar
offenbar folge+n,3.6229877345138695,-0.07699872665975707,-0.07690566426489212,0.18582593952597148,0.019645998153612267,0.19658375718710025,offenbar folge+n
+2525,3.600650506782403,-0.07762297632817204,-0.0769645099197843,0.18678879721001818,0.01958298071803236,0.19750027288943248,+2525
folge+n +2525,3.600650506782403,-0.07762297632817204,-0.0769645099197843,0.18678879721001818,0.01958298071803236,0.19750027288943248,folge+n +2525
+2525 chars,3.587733048996707,-0.07798709441479419,-0.07699840508946589,0.18734947866205154,0.019546080249488253,0.1980338474693261,+2525 chars
Winterlicher,11.247120049980818,-0.002738898557677951,-0.02541338445520545,0.02478011560519993,0.007050845124418537,0.0397633176138718,Winterlicher
wetter+prognose winterlich+er,5.599908771587066,-0.06561330368263417,-0.0030588161612113223,0.10227430236770242,-0.0017916358375249866,0.11538020544495922,wetter+prognose winterlich+er
winterlich+er woche+n+start,12.228316770713922,0.006151230172315537,-0.05373914984173422,0.03008192686213411,0.023077890574829063,0.04520656429172864,winterlich+er woche+n+start
Glätte,365.7287484207271,0.0951748265199478,-0.018906931112180846,-0.19451586043527638,0.02318656038233892,-0.1785112812162741,Glätte
hessen glätte,17.843661118005397,0.025538010321866842,-0.053718697836948825,-0.0058078949592876555,0.025435388902121513,0.009699810551897305,hessen glätte
glätte nebel,279.51238426825506,0.0943990648353476,-0.027108379604527576,-0.18243090315377608,0.025687652584997084,-0.1664290391847093,glätte nebel
sie winterlich+er,5.505101783405253,-0.04853825613122907,-0.050318934701756315,0.11934934991910735,0.015283411713879749,0.13245525299636438,sie winterlich+er
hessen beginn+t,7.470420017820924,-0.019421266781203237,-0.06716565904812953,0.08719785841259806,0.02400659865111182,0.10137325058556755,hessen beginn+t
verbreitetem,5.7162163340991,-0.03773221857842268,-0.07121886555810014,0.12082425170702918,0.02294305805398447,0.1341151833204879,verbreitetem
woche verbreit+et+em,5.7162163340991,-0.03773221857842268,-0.07121886555810014,0.12082425170702918,0.02294305805398447,0.1341151833204879,woche verbreit+et+em
verbreit+et+em frost,5.332630150455664,-0.042975698969624554,-0.07221335507410186,0.1300426182187514,0.02258213054341292,0.14304330558225326,verbreit+et+em frost
Glättegefahr,59.764111441304976,0.031949813877051425,0.023708479503043195,-0.05503580385268899,-0.007072738592883652,-0.11759793923478579,Glättegefahr
frost glätte+gefahr,19.61690395595898,0.029452342033558118,-0.05235293587185146,-0.014669351485380674,0.025494678274038444,0.0009046393370024576,frost glätte+gefahr
bereits montag+morgen,5.15219859641057,-0.04565940486526496,-0.07269366255243104,0.1346929495405744,0.0223876842876526,0.1475389320813388,bereits montag+morgen
montag+morgen vielerorts,5.681401751524182,-0.03818445825216602,-0.07130756501711977,0.12162630901562424,0.022912920661540454,0.1348928422014507,montag+morgen vielerorts
glatt,47.71963068550271,0.045467095710726366,-0.0035275059144288952,-0.10009274298868111,0.01200391313150076,-0.08420063533365027,glatt
vielerorts glatt,6.136975703515416,-0.03259444721044207,-0.07017237805626635,0.11161803148407133,0.02327228286071739,0.12517761042954856,vielerorts glatt
glatt gebiet+s+weise,6.547315160199868,-0.02809565866762515,-0.06919761436965102,0.10341217441539195,0.02354073625243929,0.11719395489612791,glatt gebiet+s+weise
gebiet+s+weise tret,7.8968464150525985,-0.01595260301410462,-0.06629781360560275,0.0805660538342511,0.024174103368443285,0.09488594262108001,gebiet+s+weise tret
tret zudem,9.23986525285085,-0.0066637212232761095,-0.06382284519597439,0.06237703858708767,0.024571473339259842,0.07704782111558538,tret zudem
zudem nebel,21.832344120706285,0.033689743853048376,-0.05084660850160288,-0.024409051860651232,0.025549805104640923,-0.008770643341717668,zudem nebel
nebel deutsch+e,7.225704647617322,-0.035601895040875985,-0.030240800901376493,0.07964491886638723,0.01065957588840696,0.09369000093361389,nebel deutsch+e
Tage…,5.551940653933772,-0.057010530876658846,-0.026489428623755744,0.11087707517367767,0.0068111369684503275,0.12398297825093466,Tage…
+896,5.352435150115331,-0.056481033096798604,-0.03557163771162368,0.11846403561702251,0.009729902207246033,0.13142457121239454,+896
tage… +896,5.352435150115331,-0.056481033096798604,-0.03557163771162368,0.11846403561702251,0.009729902207246033,0.13142457121239454,tage… +896
+896 char+s,5.2313295611687565,-0.05655134084704042,-0.04033155679738389,0.12293587253367508,0.011201649205309779,0.13580036853001473,+896 char+s
wetter+vorhersage schnee,4.606338351579559,-0.10262288949343405,0.04499861000177257,0.11248625084273758,-0.022659091454160736,0.12452987366526856,wetter+vorhersage schnee
schnee woche+n+start,4.636562866323201,-0.08483550845128261,0.004371961934301827,0.12512494427854426,-0.006649443614723007,0.13729463486057925,schnee woche+n+start
saarland der,5.302773834544128,-0.08294460134913545,0.02800688618022576,0.09909813877870954,-0.014322521835977932,0.1119077440598012,saarland der
erwart+et schnee,8.341457739241841,-0.03998220820695968,0.0058671448191184765,0.05134776063040216,-0.0015445200468348422,0.06573856693979829,erwart+et schnee
schnee glätte,20.990603176445386,0.03215468087754267,-0.051395525867621875,-0.020862918192054696,0.02553087915713954,-0.005246993595859883,schnee glätte
glätte vereinzel+t,17.033413448340447,0.023559798042661197,-0.05439902541701723,-0.0013784784744477543,0.02540218424393487,0.014093128664480661,glätte vereinzel+t
RLP,22.944367506789902,0.03000574629357816,-0.03500531714819347,-0.03374265247628197,0.020185817539421145,-0.01808044476216251,RLP
nebel rlp,13.449472808706876,0.012866121925757364,-0.057952149416934884,0.022007661997479753,0.025181518245787356,0.03725168430814158,nebel rlp
rlp saarland,20.106392268386212,0.025015403395570644,-0.03726779487385614,-0.02167895154382362,0.02028516658262706,-0.006092488981925194,rlp saarland
tagsüber bleib+t,14.352304549233448,0.015918067681177095,-0.056960469425847274,0.015428288834997451,0.02525192539275331,0.03074306112944033,tagsüber bleib+t
bewölk+t einzeln+en,4.855156151868807,-0.05043056991335213,-0.073499839384956,0.14284953142401097,0.022025846591618402,0.1554104348526878,bewölk+t einzeln+en
+1048,6.6035162030935,-0.0275139696715984,-0.06906761221561122,0.10234114846499673,0.023574100654839374,0.11615076252296341,+1048
bewölk+t +1048,4.811646341658082,-0.051170079009481305,-0.07361935116402982,0.14410123904213615,0.021967923948032143,0.15661682620584413,bewölk+t +1048
+1048 chars,6.494919462265469,-0.028645066688292066,-0.0693195698852292,0.10442164440281045,0.023508940904343297,0.11817694680038734,+1048 chars
Wegen,10.060198209073546,-0.0024369719912202873,-0.010398124168481807,0.022227457039430697,-0.009783509278229045,0.036995162845917653,Wegen
frankfurt wegen,4.64824125295712,0.005307784278928605,-0.10295797520796775,0.12446473767092202,-0.006985521226205749,0.1366464098378312,frankfurt wegen
wegen schnee,4.73618234408589,0.017137323970225837,-0.10804059718220708,0.11729319869217358,-0.012143441345153959,0.12954875452637668,wegen schnee
Eis,9.047975459102641,0.03593981953459577,-0.07246290327477155,0.0372072762361677,-0.006660696647273274,0.0517704625902156,Eis
schnee eis,9.047975459102641,0.03593981953459577,-0.07246290327477155,0.0372072762361677,-0.006660696647273274,0.0517704625902156,schnee eis
Neun,9.254136293746669,0.059668233701682366,-0.09829362805289277,0.03210502844827309,-0.00946092064659138,0.04670983146958005,Neun
eis neun,5.112452282999353,0.08849195101579964,-0.14301495795011784,0.07602511477560206,-0.047370059823969024,0.08849666184278197,eis neun
neun verletz+t+e,5.419806295711694,0.16465372864882907,-0.18660147940867985,0.030210943826939656,-0.0910548015606781,0.04275659542975361,neun verletz+t+e
verletz+t+e verkehr+s+unfall+en,5.248505736983099,0.025124171570895915,-0.10687924771369836,0.10282604970137119,-0.011676124061244481,0.1156001100161371,verletz+t+e verkehr+s+unfall+en
verkehr+s+unfall+en winterlich+er,5.513348268271777,-0.021599664283023116,-0.08079466183444982,0.11785249938793883,0.013786561182711592,0.1309584024651957,verkehr+s+unfall+en winterlich+er
nebel +++,9.23986525285085,-0.0066637212232761095,-0.06382284519597439,0.06237703858708767,0.024571473339259842,0.07704782111558538,nebel +++
